Post Date,Description,Debit,Status,Balance,date,amount,vendor_group,amount_grouped
3/9/2025,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 03/08/25 0 5067338695 0 5734Card 1247,0.06,Posted,902.52,2025-03-09,0.06,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/06/24 0 4006875269 0 5815Card 2801,0.20272727272727267
3/9/2025,Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ONDate 03/08/25 0 5067338695 0 5734Card 1247,8.0,Posted,902.58,2025-03-09,8.0,"Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ON
Date 04/08/25 0 5098321266 0 5734
Card 1247",8.0
3/9/2025,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 03/08/25 0 5067744961 0 5734Card 1247,0.23,Posted,910.58,2025-03-09,0.23,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 03/01/25 0 5060117430 2 5967Card 1247,0.07250000000000001
3/9/2025,Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KODate 03/08/25 0 5067744961 0 5734Card 1247,29.0,Posted,910.81,2025-03-09,29.0,Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KODate 02/08/25 0 5039144067 2 5734Card 1247,29.0
3/9/2025,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/08/25 0 5067522264 1 4816Card 1247,23.0,Posted,939.81,2025-03-09,23.0,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/08/25 0 5067522264 1 4816Card 1247,23.0
3/9/2025,Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CADate 03/08/25 0 5067516617 1 5818Card 1247,14.97,Posted,962.81,2025-03-09,14.97,Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CADate 01/05/25 0 5005839185 0 5818Card 1247,14.97
3/9/2025,Withdrawal POS #000000571139/AMAZON.COM*BI6JD3LZ3 SEATTLE WACard 1247,18.2,Posted,977.78,2025-03-09,18.2,Withdrawal POS #000000571139/AMAZON.COM*BI6JD3LZ3 SEATTLE WACard 1247,18.2
3/9/2025,Withdrawal POS #000000000099/AMAZON.COM*VA0IZ8DO3 SEATTLE WACard 1247,33.84,Posted,995.98,2025-03-09,33.84,Withdrawal POS #000000000099/AMAZON.COM*VA0IZ8DO3 SEATTLE WACard 1247,33.84
3/8/2025,Withdrawal POS #000000117409/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41,Posted,1029.82,2025-03-08,18.41,Withdrawal POS #000000129774/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41
3/8/2025,Withdrawal POS #000061190506/SMOKE CITY 2120 SW 34TH ST GAINESVILLECard 1247,6.34,Posted,1048.23,2025-03-08,6.34,"Withdrawal POS #000080196760/SMOKE CITY 2120 SW 34TH ST GAINESVILLE
Card 1247",6.34
3/8/2025,Withdrawal POS #000000788547/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1247,26.8,Posted,1054.57,2025-03-08,26.8,"Withdrawal POS #000000752480/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL
Card 1247",26.8
3/7/2025,Withdrawal POS #000000956289/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,1081.37,2025-03-07,21.84,Withdrawal POS #000000966158/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,22.130000000000003
3/6/2025,Withdrawal Debit Card MC Debit Gator/WWW.PERPLEXITY.AI SAN FRANCISC CADate 03/06/25 0 5065324957 1 5815Card 1247,4.0,Posted,1103.21,2025-03-06,4.0,Withdrawal Debit Card MC Debit Gator/WWW.PERPLEXITY.AI SAN FRANCISC CADate 03/06/25 0 5065324957 1 5815Card 1247,4.0
3/6/2025,Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CADate 03/06/25 0 5065324949 1 5734Card 1247,10.0,Posted,1107.21,2025-03-06,10.0,Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CADate 03/08/25 0 5067339145 0 5734Card 1247,10.0
3/6/2025,Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DEDate 03/06/25 0 5065760660 0 5734Card 1247,15.0,Posted,1117.21,2025-03-06,15.0,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE
Date 06/05/25 0 5156229550 1 5734
Card 1247",15.0
3/6/2025,Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DEDate 03/06/25 0 5065760659 0 5734Card 1247,15.0,Posted,1132.21,2025-03-06,15.0,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE
Date 06/05/25 0 5156229550 1 5734
Card 1247",15.0
3/6/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/05/25 0 5064759595 0 5411Card 1247,4.09,Posted,1147.21,2025-03-06,4.09,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,3.75
3/6/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/05/25 0 5064759594 0 5411Card 1247,49.98,Posted,1151.3,2025-03-06,49.98,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,49.66
3/6/2025,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/05/25 0 5064758543 0 4816Card 1247,17.0,Posted,1201.28,2025-03-06,17.0,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/08/25 0 5067522264 1 4816Card 1247,16.5
3/5/2025,Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 03/04/25 0 5063322854 0 5734Card 1247,20.0,Posted,1218.28,2025-03-05,20.0,Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CADate 03/08/25 0 5067339145 0 5734Card 1247,20.0
3/5/2025,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/04/25 0 5063027389 1 4816Card 1247,1.0,Posted,1238.28,2025-03-05,1.0,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/08/25 0 5067522264 1 4816Card 1247,1.0
3/5/2025,Withdrawal POS #000000403709/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,1239.28,2025-03-05,21.84,Withdrawal POS #000000764400/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84
3/4/2025,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",19.99,Posted,1261.12,2025-03-04,19.99,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",19.99
3/4/2025,Withdrawal POS #000000897140/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,1281.11,2025-03-04,21.84,Withdrawal POS #000000129774/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.97
3/3/2025,"Recurring Withdrawal Debit Card - MC Debit Gator/NOTION LABS, INC. SAN FRANCISC CADate 03/02/25 0 5061145246 1 7372Card 1247",22.0,Posted,1302.95,2025-03-03,22.0,Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CADate 03/08/25 0 5067339145 0 5734Card 1247,22.0
3/3/2025,Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CADate 03/03/25 0 5062986121 0 5818Card 1247,2.99,Posted,1324.95,2025-03-03,2.99,Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CADate 01/05/25 0 5005839185 0 5818Card 1247,2.99
3/3/2025,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1179.0,Posted,1327.94,2025-03-03,1179.0,"Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157
CO: Watson Realty Co
NAME: Steven chaplinskiEntry Class Code: WEB",1179.0
3/3/2025,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,30.0,Posted,2506.94,2025-03-03,30.0,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,30.0
3/3/2025,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,2536.94,2025-03-03,2.49,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550
CO: AppFolio, Inc. F
NAME: Steven chaplinskiEntry Class Code: WEB",2.49
3/2/2025,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 03/01/25 0 5060117430 2 5967Card 1247,0.03,Posted,2539.43,2025-03-02,0.03,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 03/01/25 0 5060117430 2 5967Card 1247,0.07250000000000001
3/2/2025,Withdrawal Debit Card MC Debit Gator/SEEMYHELP.COM 15143341887 NLDate 03/01/25 0 5060117430 2 5967Card 1247,3.17,Posted,2539.46,2025-03-02,3.17,Withdrawal Debit Card MC Debit Gator/SEEMYHELP.COM 15143341887 NLDate 03/01/25 0 5060117430 2 5967Card 1247,3.17
3/2/2025,Recurring Withdrawal Debit Card - MC Debit Gator/MYDESIGNS - PRO - MON LAS VEGAS NVDate 03/01/25 0 5060117238 2 5734Card 1247,49.99,Posted,2542.63,2025-03-02,49.99,"Recurring Withdrawal Debit Card - MC Debit Gator/MYDESIGNS - PRO - MON LAS VEGAS NV
Date 06/01/25 0 5152146505 1 5734
Card 1247",49.99
3/2/2025,Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DEDate 03/01/25 0 5060800147 3 5734Card 1247,15.0,Posted,2592.62,2025-03-02,15.0,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE
Date 06/05/25 0 5156229550 1 5734
Card 1247",15.0
3/2/2025,Recurring Withdrawal Debit Card - MC Debit Gator/PARAMOUNT+ WEST HOLLYWO CADate 03/01/25 0 5060115089 2 4899Card 1247,14.96,Posted,2607.62,2025-03-02,14.96,Recurring Withdrawal Debit Card - MC Debit Gator/PARAMOUNT+ WEST HOLLYWO CADate 01/01/25 0 5001909499 0 4899Card 1247,14.96
3/2/2025,Recurring Withdrawal Debit Card - MC Debit Gator/PADDLE.NET* SETAPP NEW YORK NYDate 03/01/25 0 5060337134 0 5817Card 1247,9.99,Posted,2622.58,2025-03-02,9.99,"Recurring Withdrawal Debit Card - MC Debit Gator/PADDLE.NET* SETAPP NEW YORK NY
Date 05/31/25 0 5151555568 2 5817
Card 1247",9.99
3/2/2025,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FLDate 02/27/25 0 5058785660 3 5499Card 1247,15.47,Posted,2632.57,2025-03-02,15.47,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FLDate 01/31/25 0 5031331003 1 5499Card 1247,15.425
3/2/2025,Withdrawal POS #000000754970/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41,Posted,2648.04,2025-03-02,18.41,Withdrawal POS #000000129774/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41
3/1/2025,Withdrawal POS #000000764400/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41,Posted,2666.45,2025-03-01,18.41,Withdrawal POS #000000782633/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.54
3/1/2025,Withdrawal POS #000019039802/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1247,15.92,Posted,2684.86,2025-03-01,15.92,"Withdrawal POS #000020312090/GOOGLE *YouTubePremium 1600 Amphitheatre
Parkw Mountain View CA
Card 1247",15.92
3/1/2025,Withdrawal POS #000000774167/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1247,45.09,Posted,2700.78,2025-03-01,45.09,"Withdrawal POS #000000752480/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL
Card 1247",45.09
2/28/2025,Withdrawal Debit Card MC Debit Gator/WALGREENS #5024 GAINESVILLE FLDate 02/27/25 0 5058715205 1 5912Card 1247,15.0,Posted,2745.87,2025-02-28,15.0,"Withdrawal Debit Card MC Debit Gator/WALGREENS #9304 GAINESVILLE FL
Date 05/30/25 0 5150232309 1 5912
Card 1247",15.0
2/28/2025,Withdrawal Debit Card MC Debit Gator/WALGREENS #5024 GAINESVILLE FLDate 02/27/25 0 5058715204 1 5912Card 1247,36.66,Posted,2760.87,2025-02-28,36.66,"Withdrawal Debit Card MC Debit Gator/WALGREENS #9304 GAINESVILLE FL
Date 05/30/25 0 5150232309 1 5912
Card 1247",36.66
2/28/2025,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 26146 GAINESVILLE FLDate 02/26/25 0 5057712171 1 5499Card 1247,15.38,Posted,2797.53,2025-02-28,15.38,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FLDate 01/31/25 0 5031331003 1 5499Card 1247,15.425
2/27/2025,Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FLCard 1247,2.0,Posted,1812.91,2025-02-27,2.0,"Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FL
Card 1247",2.0
2/27/2025,Withdrawal at ATM #000000570838/EFT 3401 W University Ave Gainesville FLCard 1247,23.0,Posted,1814.91,2025-02-27,23.0,"Withdrawal at ATM #000000776623/EFT 3401 W University Ave Gainesville FL
Card 1247",23.0
2/26/2025,Withdrawal POS #000000584528/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,1837.91,2025-02-26,21.84,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.625
2/26/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 02/25/25 0 5056880216 0 5411Card 1247,45.23,Posted,1859.75,2025-02-26,45.23,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,45.41
2/25/2025,Recurring Withdrawal Debit Card - MC Debit Gator/IC* INSTACART*SUBSCRIP SAN FRANCISC CADate 02/24/25 0 5055823500 0 5411Card 1247,9.99,Posted,1904.98,2025-02-25,9.99,"Recurring Withdrawal Debit Card - MC Debit Gator/IC* INSTACART*SUBSCRIP SAN FRANCISC CA
Date 05/27/25 0 5147989663 0 5411
Card 1247",9.99
2/25/2025,Withdrawal POS #000000509694/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,1914.97,2025-02-25,21.84,Withdrawal POS #000000129774/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.97
2/24/2025,Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FLCard 1247,2.0,Posted,1936.81,2025-02-24,2.0,"Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FL
Card 1247",2.0
2/24/2025,Withdrawal at ATM #000000359753/EFT 3401 W University Ave Gainesville FLCard 1247,33.0,Posted,1938.81,2025-02-24,33.0,"Withdrawal at ATM #000000776623/EFT 3401 W University Ave Gainesville FL
Card 1247",33.0
2/24/2025,Withdrawal POS #000000517746/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,1971.81,2025-02-24,21.84,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.625
2/23/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 02/22/25 0 5053321628 0 5411Card 1247,50.0,Posted,-6.35,2025-02-23,50.0,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,49.66
2/23/2025,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 26146 GAINESVILLE FLDate 02/21/25 0 5052836319 0 5499Card 1247,17.19,Posted,43.65,2025-02-23,17.19,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FLDate 01/31/25 0 5031331003 1 5499Card 1247,17.05333333333333
2/23/2025,Recurring Withdrawal Bill Payment - #000000331607/NETFLIX COM LOS GATOS CACard 1247,20.71,Posted,60.84,2025-02-23,20.71,"Recurring Withdrawal Bill Payment - #000000017652/NETFLIX COM LOS GATOS CA
Card 1247",20.71
2/22/2025,Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FLCard 1247,2.0,Posted,81.55,2025-02-22,2.0,"Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FL
Card 1247",2.0
2/22/2025,Withdrawal at ATM #000000068777/EFT 3401 W University Ave Gainesville FLCard 1247,33.0,Posted,83.55,2025-02-22,33.0,"Withdrawal at ATM #000000776623/EFT 3401 W University Ave Gainesville FL
Card 1247",33.0
2/21/2025,Recurring Withdrawal Debit Card - MC Debit Gator/CANVA* I04433-39431369 CAMDEN DEDate 02/20/25 0 5051832939 0 7333Card 1247,12.99,Posted,116.55,2025-02-21,12.99,Recurring Withdrawal Debit Card - MC Debit Gator/CANVA* I04433-39431369 CAMDEN DEDate 02/20/25 0 5051832939 0 7333Card 1247,12.99
2/21/2025,Withdrawal POS #000000938881/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,129.54,2025-02-21,21.84,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.625
2/20/2025,Withdrawal POS #000000393434/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41,Posted,151.38,2025-02-20,18.41,Withdrawal POS #000000782633/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.54
2/19/2025,Withdrawal ATM Fee/SOUTH STATE BK 3535 SW 34TH STREETGAINESVILLE FLCard 1247,2.0,Posted,169.79,2025-02-19,2.0,Withdrawal ATM Fee/SOUTH STATE BK 3535 SW 34TH STREETGAINESVILLE FLCard 1247,2.0
2/19/2025,Withdrawal at ATM #000000002102/SOUTH STATE BK 3535 SW 34TH STREETGAINESVILLE FLCard 1247,63.5,Posted,171.79,2025-02-19,63.5,Withdrawal at ATM #000000002102/SOUTH STATE BK 3535 SW 34TH STREETGAINESVILLE FLCard 1247,63.5
2/19/2025,Withdrawal POS #000000879769/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.41,Posted,235.29,2025-02-19,21.41,Withdrawal POS #000000782633/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.625
2/19/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 02/18/25 0 5049873156 0 5411Card 1247,45.0,Posted,256.7,2025-02-19,45.0,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,45.41
2/18/2025,Withdrawal POS #000000324063/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,301.7,2025-02-18,21.84,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.625
2/18/2025,Recurring Withdrawal Debit Card - MC Debit Gator/AMAZON PRIME*U74BM3BG3 AMZN.COM/BIL WADate 02/17/25 0 5048844767 0 5968Card 1247,15.13,Posted,323.54,2025-02-18,15.13,Recurring Withdrawal Debit Card - MC Debit Gator/AMAZON PRIME*U74BM3BG3 AMZN.COM/BIL WADate 02/17/25 0 5048844767 0 5968Card 1247,15.13
2/17/2025,Withdrawal POS #000000203758/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,20.01,Posted,338.67,2025-02-17,20.01,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,19.955
2/16/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 02/14/25 0 5045264835 0 5411Card 1247,49.0,Posted,358.68,2025-02-16,49.0,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,49.66
2/16/2025,Withdrawal POS #000000193415/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,23.44,Posted,407.68,2025-02-16,23.44,Withdrawal POS #000000966158/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,23.155
2/15/2025,Withdrawal POS #000000267044/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.41,Posted,431.12,2025-02-15,21.41,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.625
2/13/2025,Withdrawal POS #000000159674/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,23.65,Posted,452.53,2025-02-13,23.65,Withdrawal POS #000000231268/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,24.119999999999997
2/12/2025,Withdrawal ATM Fee/EFT 6419 W Newberry Rd Gainesville FLCard 1247,2.0,Posted,476.18,2025-02-12,2.0,"Withdrawal ATM Fee/EFT 6419 W Newberry Rd Gainesville FL
Card 1247",2.0
2/12/2025,Withdrawal at ATM #000000160796/EFT 6419 W Newberry Rd Gainesville FLCard 1247,48.0,Posted,478.18,2025-02-12,48.0,"Withdrawal at ATM #000000785755/EFT 6419 W Newberry Rd Gainesville FL
Card 1247",48.0
2/12/2025,Withdrawal POS #000000126612/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,21.84,Posted,526.18,2025-02-12,21.84,Withdrawal POS #000000966158/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,22.130000000000003
2/11/2025,Withdrawal Debit Card MC Debit Gator/AMAZON PRIME*B45DR82X3 AMZN.COM/BIL WADate 02/11/25 0 5042051984 1 5818Card 1247,3.4,Posted,548.02,2025-02-11,3.4,Withdrawal Debit Card MC Debit Gator/AMAZON PRIME*CU90U9EJ3 AMZN.COM/BIL WADate 03/11/25 0 5070388912 1 5818Card 1247,3.4
2/11/2025,Withdrawal POS #000000072493/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.41,Posted,551.42,2025-02-11,18.41,Withdrawal POS #000000782633/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,18.54
2/11/2025,Withdrawal POS #000000446485/AMAZON.COM*XN90T43R3 SEATTLE WACard 1247,20.38,Posted,569.83,2025-02-11,20.38,Withdrawal POS #000000446485/AMAZON.COM*XN90T43R3 SEATTLE WACard 1247,20.38
2/11/2025,Withdrawal POS #000000000004/AMAZON.COM*Q443411V3 SEATTLE WACard 1247,20.38,Posted,590.21,2025-02-11,20.38,Withdrawal POS #000000000099/AMAZON.COM*VA0IZ8DO3 SEATTLE WACard 1247,20.38
2/10/2025,Withdrawal Debit Card MC Debit Gator/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 02/09/25 0 5040010734 1 4900Card 1247,172.98,Posted,610.59,2025-02-10,172.98,Withdrawal Debit Card MC Debit Gator/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 03/09/25 0 5068009425 1 4900Card 1247,172.98
2/9/2025,Withdrawal POS #000000943545/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,20.88,Posted,783.57,2025-02-09,20.88,Withdrawal POS #000000455581/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1247,20.695
2/9/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 02/08/25 0 5039877461 0 5411Card 1247,1.0,Posted,804.45,2025-02-09,1.0,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,1.125
2/9/2025,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 02/08/25 0 5039378930 0 5411Card 1247,46.0,Posted,805.45,2025-02-09,46.0,Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CADate 03/13/25 0 5072883709 0 5411Card 1247,45.41
2/9/2025,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/08/25 0 5039378735 0 5734Card 1247,0.06,Posted,851.45,2025-02-09,0.06,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/31/23 0 3365740203 0 5734Card 2801,0.10500000000000001
2/9/2025,Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ONDate 02/08/25 0 5039378735 0 5734Card 1247,8.0,Posted,851.51,2025-02-09,8.0,"Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ON
Date 04/08/25 0 5098321266 0 5734
Card 1247",8.0
2/9/2025,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 02/08/25 0 5039144067 2 5734Card 1247,0.23,Posted,859.51,2025-02-09,0.23,Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 03/01/25 0 5060117430 2 5967Card 1247,0.07250000000000001
2/9/2025,Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KODate 02/08/25 0 5039144067 2 5734Card 1247,29.0,Posted,859.74,2025-02-09,29.0,Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KODate 02/08/25 0 5039144067 2 5734Card 1247,29.0
2/9/2025,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 02/08/25 0 5039876633 0 4816Card 1247,23.0,Posted,888.74,2025-02-09,23.0,Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PADate 03/08/25 0 5067522264 1 4816Card 1247,23.0
2/9/2025,Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CADate 02/08/25 0 5039325895 2 5818Card 1247,12.99,Posted,911.74,2025-02-09,12.99,Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CADate 01/05/25 0 5005839185 0 5818Card 1247,12.99
2/9/2025,Withdrawal Debit Card MC Debit Gator/COX GAINESVILLE COMM 800-234-3993 FLDate 02/08/25 0 5039376753 0 4899Card 1247,156.13,Posted,924.73,2025-02-09,156.13,Withdrawal Debit Card MC Debit Gator/COX GAINESVILLE COMM 800-234-3993 FLDate 03/09/25 0 5068137922 1 4899Card 1247,156.13
