Post Date,Description,Debit,Status,Balance
12/11/2024,Withdrawal Debit Card MC Debit Seminol/AMAZON PRIME*ZR78T8681 AMZN.COM/BIL WADate 12/11/24 0 4346447241 1 5818Card 1231,3.4,Posted,354.29
12/11/2024,Withdrawal POS #000000000041/CIRCLE K # 26146 3525 GAINESVILLE FLCard 1231,26.18,Posted,357.69
12/10/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 12/09/24 0 4344808122 0 5734Card 1231,35,Posted,383.87
12/10/2024,Withdrawal POS #000000914130/AMAZON.COM*ZR50X2ML1 SEATTLE WACard 1231,11.91,Posted,418.87
12/10/2024,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,9.99,Posted,430.78
12/10/2024,"Deposit ACH ETSY, INC./TYPE: PAYOUT ID: 1357612331CO: ETSY, INC.Entry Class Code: PPD",,Posted,440.77
12/9/2024,Withdrawal POS #000000179448/AMAZON.COM*ZR3RB12D0 SEATTLE WACard 1231,19.12,Posted,436.86
12/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 12/08/24 0 4343357881 0 5734Card 1231,29.99,Posted,455.98
12/9/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 12/08/24 0 4343153168 1 4816Card 1231,23,Posted,485.97
12/9/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,32,Posted,508.97
12/9/2024,Withdrawal POS #000020941197/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,9.1,Posted,540.97
12/8/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/KREA.AI SAN FRANCISC CADate 12/06/24 0 4341842673 0 5734Card 1231,10,Posted,550.07
12/8/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* COPYTONOTI NEW YORK NYDate 12/07/24 0 4342788023 3 5817Card 1231,9,Posted,560.07
12/8/2024,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 12/06/24 0 4341784790 3 5734Card 1231,16.99,Posted,569.07
12/8/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 12/06/24 0 4341327079 2 5818Card 1231,49.98,Posted,586.06
12/6/2024,Withdrawal POS #000000000070/CIRCLE K # 26146 3525 GAINESVILLE FLCard 1231,37.34,Posted,636.04
12/6/2024,Withdrawal Debit Card MC Debit Seminol/PP*P321458226 2033189708 NYDate 12/05/24 0 4340999603 0 4816Card 1231,1.13,Posted,673.38
12/6/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 12/05/24 0 4340998738 0 5817Card 1231,9.99,Posted,674.51
12/6/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 12/05/24 0 4340534140 1 4816Card 1231,16,Posted,684.5
12/6/2024,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 12/04/24 0 4339524954 1 5499Card 1231,31.57,Posted,700.5
12/6/2024,Withdrawal Debit Card MC Debit Seminol/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 12/05/24 0 4340279271 0 4900Card 1231,171.03,Posted,732.07
12/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/WWW.EVERBEE.IO AUSTIN TXDate 12/04/24 0 4339869891 0 5734Card 1231,29.99,Posted,903.1
12/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 12/04/24 0 4339869196 0 5734Card 1231,20,Posted,933.09
12/5/2024,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 12/04/24 0 4339868026 0 5411Card 1231,51,Posted,953.09
12/5/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/05/24 0 4340418348 1 5734Card 1231,0.1,Posted,1004.09
12/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/LEONARDO.AI NORTH SYDNEY NSDate 12/05/24 0 4340418348 1 5734Card 1231,12,Posted,1004.19
12/5/2024,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 12/04/24 0 4339376311 0 4899Card 1231,156.13,Posted,1016.19
12/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 12/04/24 0 4339984092 0 5818Card 1231,2.99,Posted,1172.32
12/4/2024,Withdrawal POS #000083179688/SMOKE CITY 2120 SW 34TH ST GAINESVILLECard 1231,9.68,Posted,1175.31
12/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 12/04/24 0 4339846699 0 5734Card 1231,15,Posted,1184.99
12/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM* 8668823239 CADate 12/03/24 0 4338443995 0 5045Card 1231,19.79,Posted,1199.99
12/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 12/03/24 0 4338442272 0 5818Card 1231,2.99,Posted,1219.78
12/4/2024,"Withdrawal Bill Payment #000000196200/Adobe Park Avenue,345 San Jose CACard 1231",19.99,Posted,1222.77
12/3/2024,Withdrawal POS #000000000049/AMAZON.COM*ZL4MI32Y2 SEATTLE WACard 1231,9.13,Posted,1242.76
12/3/2024,"Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 12/02/24 0 4337878572 0 7372Card 1231",17.86,Posted,1251.89
12/3/2024,Withdrawal Debit Card MC Debit Seminol/VIDIQ SAN FRANCISC CADate 12/03/24 0 4338664809 1 5734Card 1231,19,Posted,1269.75
12/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/TASKADE SAN FRANCISC CADate 12/03/24 0 4338877562 0 5734Card 1231,10,Posted,1288.75
12/3/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/02/24 0 4337877232 0 5734Card 1231,0.05,Posted,1298.75
12/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/IDEOGRAM AI TORONTO ONDate 12/02/24 0 4337877232 0 5734Card 1231,5.81,Posted,1298.8
12/3/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 12/02/24 0 4337658312 1 5912Card 1231,31.74,Posted,1304.61
12/3/2024,Recurring Withdrawal POS #000006174112/PAYPAL *TUBEBUDDY TUBEBUD 2211 NorthStreet 8882211161 CACard 1231,19.79,Posted,1336.35
12/2/2024,Withdrawal POS #000000513221/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,20.83,Posted,1356.14
12/2/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/IC* INSTACART*SUBSCRIP SAN FRANCISC CADate 11/30/24 0 4335692546 1 5411Card 1231,9.99,Posted,1376.97
12/2/2024,Withdrawal Debit Card MC Debit Seminol/SCRUBS CARWASH - GAINE GAINESVILLE FLDate 11/29/24 0 4334403825 2 7542Card 1231,6,Posted,1386.96
12/2/2024,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1179,Posted,1392.96
12/2/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,40,Posted,2571.96
12/2/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,20,Posted,2611.96
12/2/2024,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,2631.96
12/2/2024,Withdrawal Bill Payment #000000352178/Disney PLUS Recurring 1375 Buena VistaDrive Lake Buena Vi FLCard 1231,18.41,Posted,2634.45
12/1/2024,Withdrawal POS #000000047747/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,31.05,Posted,2652.86
11/30/2024,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 11/29/24 0 4334853720 0 5411Card 1231,53,Posted,2683.91
11/30/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 11/29/24 0 4334602237 1 4816Card 1231,1,Posted,2736.91
11/29/2024,Withdrawal POS #000000292609/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,24.8,Posted,2737.91
11/29/2024,Withdrawal Debit Card MC Debit Seminol/WAWA 5325 GAINESVILLE FLDate 11/28/24 0 4333451434 0 5541Card 1231,17.82,Posted,2762.71
11/28/2024,Withdrawal POS #000000296305/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,20.83,Posted,2780.53
11/28/2024,"Deposit Home Banking Transfer Expenses/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,2801.36
11/28/2024,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 11/27/24 0 4332105121 1 5734Card 1231,8.99,Posted,1.36
11/27/2024,Withdrawal POS #000000000029/AMAZON.COM*Z38LO1T72 SEATTLE WACard 1231,14.63,Posted,10.35
11/26/2024,Withdrawal POS #000000238833/SILVER SPRINGS FOOD MART 5501 NE 35TH STSILVER SPRING FLCard 1231,10,Posted,24.98
11/26/2024,Withdrawal POS #000000201980/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,17.08,Posted,34.98
11/26/2024,Withdrawal Debit Card MC Debit Seminol/ARCHER ANIMAL HOSPITAL ARCHER FLDate 11/25/24 0 4330350737 0 0742Card 1231,49.24,Posted,52.06
11/26/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 11/25/24 0 4330149353 1 5912Card 1231,10.81,Posted,101.3
11/26/2024,"Deposit ACH ETSY, INC./TYPE: PAYOUT ID: 1357612331CO: ETSY, INC.Entry Class Code: PPD",,Posted,112.11
11/25/2024,Withdrawal POS #000000144391/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,21.35,Posted,110.76
11/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 11/24/24 0 4329138605 1 5734Card 1231,0.95,Posted,132.11
11/25/2024,"Deposit Home Banking Transfer Maverick/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,133.06
11/25/2024,Withdrawal Courtesy Pay Fee/Entry Class Code: WEB,35,Posted,-41.94
11/25/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,18,Posted,-6.94
11/25/2024,Withdrawal POS #000000125261/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,14.92,Posted,11.06
11/24/2024,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 11/23/24 0 4328257179 0 5411Card 1231,41.06,Posted,25.98
11/24/2024,Withdrawal Debit Card MC Debit Seminol/WAWA 5325 GAINESVILLE FLDate 11/23/24 0 4328070994 1 5541Card 1231,20.7,Posted,67.04
11/24/2024,Withdrawal POS #000000000055/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1231,16.76,Posted,87.74
11/23/2024,Withdrawal POS #000000064289/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,104.5
11/23/2024,Recurring Withdrawal Bill Payment - #000000145767/NETFLIX COM LOS GATOS CACard 1231,17.84,Posted,126.92
11/22/2024,"Deposit Home Banking Transfer/From CHAPLINSKI,LEON 3496297 Share 0090Funds Transfer via Mobile",,Posted,144.76
11/22/2024,Withdrawal POS #000000994295/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.1,Posted,19.76
11/22/2024,Withdrawal Debit Card MC Debit Seminol/WAWA 5325 GAINESVILLE FLDate 11/21/24 0 4326148333 1 5541Card 1231,16.66,Posted,41.86
11/21/2024,Withdrawal POS #000000998084/AMAZON.COM*9I40T2VL3 SEATTLE WACard 1231,10.73,Posted,58.52
11/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04341-45036624 CAMDEN DEDate 11/20/24 0 4325914916 0 7333Card 1231,12.99,Posted,69.25
11/21/2024,Withdrawal POS #000000951422/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,82.24
11/20/2024,Withdrawal POS #000000000009/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1231,20.4,Posted,104.66
11/19/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 11/18/24 0 4323867046 0 5734Card 1231,0.05,Posted,125.06
11/19/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SAVE TO NOTION VAUREAL ILDate 11/18/24 0 4323867046 0 5734Card 1231,5.99,Posted,125.11
11/18/2024,Withdrawal POS #000000359086/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,43,Posted,131.1
11/18/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 11/17/24 0 4322285245 0 5734Card 1231,15,Posted,174.1
11/18/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 11/17/24 0 4322076165 1 5734Card 1231,0.06,Posted,189.1
11/18/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/IDEOGRAM AI TORONTO ONDate 11/17/24 0 4322076165 1 5734Card 1231,8,Posted,189.16
11/18/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/AMAZON PRIME*LF6U08PC3 AMZN.COM/BIL WADate 11/17/24 0 4322071074 1 5968Card 1231,15.11,Posted,197.16
11/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* LEONARDOAI ASTORIA NYDate 11/16/24 0 4321386811 0 5817Card 1231,9,Posted,212.27
11/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP ASTORIA NYDate 11/16/24 0 4321038237 1 5817Card 1231,12.49,Posted,221.27
11/15/2024,Withdrawal POS #000000000003/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,69,Posted,233.76
11/15/2024,"Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 11/15/24 0 4320097919 1 7372Card 1231",10,Posted,302.76
11/15/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 11/15/24 0 4320097866 1 5734Card 1231,15,Posted,312.76
11/14/2024,"Withdrawal Home Banking Transfer refund/To CHAPLINSKI,LEONA 3496297 Share 0090",414,Posted,327.76
11/14/2024,"Deposit Home Banking Transfer - Rascal Flats/From CHAPLINSKI,LEON 3496297 Share 0000",,Posted,741.76
11/14/2024,Withdrawal POS #000000639340/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,44.56,Posted,327.76
11/14/2024,Withdrawal POS #000000353696/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,64,Posted,372.32
11/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CAPCUT WILMINGTON DEDate 11/11/24 0 4316889558 0 5734Card 1231,9.99,Posted,436.32
11/12/2024,Withdrawal Debit Card MC Debit Seminol/ARCHER ANIMAL HOSPITAL ARCHER FLDate 11/11/24 0 4316304922 0 0742Card 1231,82.28,Posted,446.31
11/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 11/11/24 0 4316616813 0 5818Card 1231,5.99,Posted,528.59
11/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 11/11/24 0 4316616811 0 5818Card 1231,9.99,Posted,534.58
11/12/2024,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,14.99,Posted,544.57
11/12/2024,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,9.99,Posted,559.56
11/11/2024,"Deposit Home Banking Transfer Maverick/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,569.55
11/11/2024,Withdrawal Debit Card MC Debit Seminol/AMAZON PRIME*2Z8Q443B3 AMZN.COM/BIL WADate 11/11/24 0 4316267232 1 5818Card 1231,3.4,Posted,289.55
11/11/2024,Withdrawal POS #000000359959/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,55,Posted,292.95
11/10/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 11/08/24 0 4313744024 0 5734Card 1231,29.99,Posted,347.95
11/10/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 11/10/24 0 4315698126 1 5734Card 1231,15.01,Posted,377.94
11/10/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 11/09/24 0 4314032712 1 5734Card 1231,25,Posted,392.95
11/10/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 11/08/24 0 4313995164 0 4816Card 1231,23,Posted,417.95
11/10/2024,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 11/08/24 0 4313741580 0 4899Card 1231,156.13,Posted,440.95
11/10/2024,Withdrawal POS #000000548638/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,41.74,Posted,597.08
11/9/2024,Withdrawal POS #000020542095/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,9.1,Posted,638.82
11/8/2024,Withdrawal Debit Card MC Debit Seminol/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 11/07/24 0 4312396219 0 4900Card 1231,171.27,Posted,647.92
11/8/2024,Withdrawal POS #000000000016/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,55.22,Posted,819.19
11/8/2024,Withdrawal POS #000000470276/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,38.31,Posted,874.41
11/8/2024,Withdrawal POS #000000000002/AMAZON.COM*5A0D46X63 SEATTLE WACard 1231,17.94,Posted,912.72
11/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/KREA.AI SAN FRANCISC CADate 11/06/24 0 4311608810 0 5734Card 1231,10,Posted,930.66
11/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* COPYTONOTI NEW YORK NYDate 11/07/24 0 4312608046 0 5817Card 1231,9,Posted,940.66
11/7/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM* 8668823239 CADate 11/07/24 0 4312454387 1 5734Card 1231,7.5,Posted,949.66
11/7/2024,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 11/06/24 0 4311606417 0 5734Card 1231,16.99,Posted,957.16
11/7/2024,Withdrawal POS #000000685024/AMAZON.COM*AS4EW0V93 SEATTLE WACard 1231,13.85,Posted,974.15
11/6/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 11/05/24 0 4310089629 1 4816Card 1231,16,Posted,988
11/6/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,52,Posted,1004
11/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 11/04/24 0 4309006198 1 5734Card 1231,20,Posted,1056
11/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 11/05/24 0 4310972348 0 5817Card 1231,9.99,Posted,1076
11/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/WWW.EVERBEE.IO AUSTIN TXDate 11/05/24 0 4310004793 1 5734Card 1231,29.99,Posted,1085.99
11/5/2024,Withdrawal Debit Card MC Debit Seminol/WAWA CARD RELOAD MEDIA PADate 11/03/24 0 4308001823 1 6540Card 1231,15,Posted,1115.98
11/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 11/05/24 0 4310965680 0 5818Card 1231,2.99,Posted,1130.98
11/5/2024,"Deposit ACH ETSY, INC./TYPE: PAYOUT ID: 1357612331CO: ETSY, INC.Entry Class Code: PPD",,Posted,1133.97
11/5/2024,"Deposit POS #000000357410/Adobe Park Avenue,345 San Jose CACard 1231",,Posted,1103.68
11/5/2024,Withdrawal POS #000000794627/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.56,Posted,1069.93
11/4/2024,"Withdrawal Bill Payment #000000195926/Adobe Park Avenue,345 San Jose CACard 1231",19.99,Posted,1104.49
11/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 11/03/24 0 4308505507 0 5734Card 1231,15,Posted,1124.48
11/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SALESAMURAI SOFTWARE BOULDER CODate 11/04/24 0 4309610111 1 5734Card 1231,1,Posted,1139.48
11/4/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 11/03/24 0 4308603683 1 5912Card 1231,27.97,Posted,1140.48
11/4/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 11/04/24 0 4309601161 1 5818Card 1231,2.99,Posted,1168.45
11/4/2024,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1179,Posted,1171.44
11/4/2024,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,2350.44
11/3/2024,Withdrawal POS #000000212529/AMAZON.COM*HG16B6833 SEATTLE WACard 1231,45.43,Posted,2352.93
11/3/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 11/01/24 0 4306766970 1 4816Card 1231,0.68,Posted,2398.36
11/3/2024,"Withdrawal Bill Payment #000000227815/Adobe Park Avenue,345 San Jose CACard 1231",34.99,Posted,2399.04
11/3/2024,Withdrawal POS #000000000013/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1231,12.83,Posted,2434.03
11/2/2024,Withdrawal POS #000000000021/AMAZON.COM*TQ9TB8YN3 SEATTLE WACard 1231,30.45,Posted,2446.86
11/2/2024,Withdrawal POS #000000680703/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.88,Posted,2477.31
11/2/2024,Withdrawal Bill Payment #000000353116/Disney PLUS Recurring 1375 Buena VistaDrive Lake Buena Vi FLCard 1231,18.41,Posted,2512.19
11/1/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 10/31/24 0 4305943289 0 5734Card 1231,30.57,Posted,2530.6
11/1/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,36,Posted,2561.17
10/31/2024,Withdrawal POS #000000000000/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,70.69,Posted,2597.17
10/31/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #9304 GAINESVILLE FLDate 10/30/24 0 4304125853 1 5912Card 1231,10.81,Posted,2667.86
10/30/2024,Withdrawal POS #000000772673/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,59.1,Posted,2678.67
10/30/2024,Withdrawal Adjustment Debit Card - Credit Voucher/IONOS INC. 00580458910 CHESTERBROOK PADate 10/29/24 0 4303917306 0 4816Card 1231,,Posted,2737.77
10/30/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/IC* INSTACART*SUBSCRIP SAN FRANCISC CADate 10/29/24 0 4303918463 0 5411Card 1231,9.99,Posted,2665.77
10/30/2024,Withdrawal POS #000000563213/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,38.64,Posted,2675.76
10/30/2024,"Deposit Home Banking Transfer Expenses/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,2714.4
10/28/2024,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 10/27/24 0 4301061054 1 5734Card 1231,8.99,Posted,-85.6
10/27/2024,Withdrawal CourtesyFeeDebit,35,Posted,-76.61
10/27/2024,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 10/26/24 0 4300913613 0 4816Card 1231,165,Posted,-41.61
10/27/2024,Withdrawal POS #000000929659/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,18.89,Posted,123.39
10/26/2024,Withdrawal POS #000000901989/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,142.28
10/25/2024,Withdrawal POS #000000776690/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,72,Posted,164.7
10/25/2024,"Deposit Home Banking Transfer/From CHAPLINSKI,LEON 3496297 Share 0090",,Posted,236.7
10/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 10/24/24 0 4298968563 0 5734Card 1231,0.95,Posted,36.7
10/25/2024,Withdrawal POS #000000850898/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,25.96,Posted,37.65
10/24/2024,Withdrawal POS #000000805070/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,63.61
10/23/2024,Recurring Withdrawal Bill Payment - #000000864701/Netflix.com NETFLIX.COM LOS GATOS CACard 1231,17.84,Posted,86.03
10/23/2024,Withdrawal POS #000000761115/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1231,10.08,Posted,103.87
10/23/2024,Withdrawal POS #000000570907/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,Posted,113.95
10/22/2024,Withdrawal POS #000000793069/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,55.94,Posted,136.37
