"Post Date","Check","Description","Debit","Credit","Status","Balance"
"6/4/2024","","Withdrawal POS #000000367990/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","25.96","","Posted","1274.42"
"6/4/2024","","Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 06/02/24 0 4154170879 1 5499Card 1231","28.74","","Posted","1300.38"
"6/4/2024","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB","82.6","","Posted","1329.12"
"6/4/2024","","Deposit ACH ETSY, INC./TYPE: PAYOUT ID: 1357612331CO: ETSY, INC.Entry Class Code: PPD","","26.04","Posted","1411.72"
"6/3/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 06/02/24 0 4154586018 1 5734Card 1231","10","","Posted","1385.68"
"6/3/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 06/02/24 0 4154049359 0 5734Card 1231","50","","Posted","1395.68"
"6/3/2024","","Withdrawal Debit Card MC Debit Seminol/WAWA CARD RELOAD MEDIA PADate 06/02/24 0 4154531671 1 6540Card 1231","25","","Posted","1445.68"
"6/3/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 06/03/24 0 4155527708 1 5818Card 1231","2.99","","Posted","1470.68"
"6/3/2024","","Withdrawal Bill Payment #000000786071/Adobe Park Avenue,345 San Jose CACard 1231","19.99","","Posted","1473.67"
"6/3/2024","","Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB","1079","","Posted","1493.66"
"6/3/2024","","Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB","2.49","","Posted","2572.66"
"6/2/2024","","Withdrawal POS #000000278995/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","22.42","","Posted","2575.15"
"6/2/2024","","Withdrawal Bill Payment #000011385521/PAYPAL *SPOTIFYUSAI 2211 North FirstStreet 8882211161 CACard 1231","6.82","","Posted","2597.57"
"6/1/2024","","Withdrawal POS #000000774843/ETSY.COM*US WWW.ETSY.COM/ BROOKLYN NYCard 1231","28.29","","Posted","2604.39"
"5/31/2024","","Withdrawal POS #000000786599/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","5","","Posted","2632.68"
"5/31/2024","","Withdrawal POS #000000000006/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","75","","Posted","2637.68"
"5/30/2024","","Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 05/29/24 0 4150067031 1 5912Card 1231","22.65","","Posted","2712.68"
"5/29/2024","","Withdrawal POS #000000803191/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","5","","Posted","2735.33"
"5/29/2024","","Withdrawal POS #000000795511/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","60","","Posted","2740.33"
"5/29/2024","","Withdrawal POS #000000131389/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","2800.33"
"5/29/2024","","Deposit Home Banking Transfer/From CHAPLINSKI,LEON 3496297 Share 0000","","2800","Posted","2838.11"
"5/28/2024","","Withdrawal POS #000000102672/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","10.61","","Posted","38.11"
"5/28/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 05/27/24 0 4148755967 0 5818Card 1231","9.99","","Posted","48.72"
"5/27/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/BLAZE TODAY SUNNYVALE CADate 05/26/24 0 4147283808 0 5734Card 1231","8.39","","Posted","58.71"
"5/27/2024","","Withdrawal POS #000000000000/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","3","","Posted","67.1"
"5/27/2024","","Withdrawal POS #000000794186/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","37.72","","Posted","70.1"
"5/27/2024","","Withdrawal Bill Payment #000007088724/PAYPAL *IONOS INC 2211 North First8882211161 CACard 1231","17","","Posted","107.82"
"5/26/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 05/24/24 0 4145017161 2 7372Card 1231","28","","Posted","124.82"
"5/26/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 05/24/24 0 4145014325 2 5734Card 1231","0.95","","Posted","152.82"
"5/26/2024","","Withdrawal POS #000000000001/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","3","","Posted","153.77"
"5/26/2024","","Withdrawal POS #000000782598/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","60","","Posted","156.77"
"5/25/2024","","Deposit Home Banking Transfer/From CHAPLINSKI,LEON 3496297 Share 0090","","200","Posted","216.77"
"5/25/2024","","Withdrawal Bill Payment #000006272109/PAYPAL *IONOS INC 2211 North First8882211161 CACard 1231","7","","Posted","16.77"
"5/24/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/AIRTABLE.COM/BILL SAN FRANCISC CADate 05/24/24 0 4145150548 1 7372Card 1231","32.8","","Posted","23.77"
"5/24/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/VIDIQ SAN FRANCISC CADate 05/23/24 0 4144928316 0 5734Card 1231","10","","Posted","56.57"
"5/21/2024","","Withdrawal POS #000000797901/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","25.96","","Posted","66.57"
"5/21/2024","","Withdrawal Bill Payment #000007101908/PAYPAL *IONOS INC 2211 North First8882211161 CACard 1231","7","","Posted","92.53"
"5/21/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04157-41978019 CAMDEN DEDate 05/20/24 0 4141808212 0 7221Card 1231","12.99","","Posted","99.53"
"5/21/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM 8668823239 CADate 05/20/24 0 4141845145 0 5734Card 1231","7.5","","Posted","112.52"
"5/20/2024","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/19/24 0 4140937257 0 5734Card 1231","0.07","","Posted","120.02"
"5/20/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/PAYPAL *PADDLE.NET 35314369001 GBDate 05/19/24 0 4140937257 0 5734Card 1231","9","","Posted","120.09"
"5/20/2024","","Withdrawal POS #000003232252/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231","15.92","","Posted","129.09"
"5/19/2024","","Withdrawal POS #000000680126/WAWA 5325 2373 SW ARCHER ROADFLCard 1231","18.03","","Posted","145.01"
"5/19/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 05/17/24 0 4138018304 2 5734Card 1231","15","","Posted","163.04"
"5/19/2024","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/18/24 0 4139958413 0 5734Card 1231","0.05","","Posted","178.04"
"5/19/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/SAVE TO NOTION VAUREAL ILDate 05/18/24 0 4139958413 0 5734Card 1231","5.99","","Posted","178.09"
"5/19/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/WORDPRESS ZMTWVYVHAL SAN FRANCISC CADate 05/18/24 0 4139958144 0 7372Card 1231","9","","Posted","184.08"
"5/19/2024","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/16/24 0 4137015306 2 4816Card 1231","0.12","","Posted","193.08"
"5/19/2024","","Withdrawal Debit Card MC Debit Seminol/PAYPAL *2CO.COM 35314369001 NLDate 05/16/24 0 4137015306 2 4816Card 1231","14.99","","Posted","193.2"
"5/19/2024","","Withdrawal POS #000000795687/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","3","","Posted","208.19"
"5/19/2024","","Withdrawal POS #000000784752/IC* INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","46","","Posted","211.19"
"5/17/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/LINKTREE* LINKTREE DOVER DEDate 05/16/24 0 4137933466 0 7399Card 1231","9","","Posted","257.19"
"5/17/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 05/16/24 0 4137953308 0 5734Card 1231","29.99","","Posted","266.19"
"5/17/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* LEONARDOAI ASTORIA NYDate 05/16/24 0 4137285984 0 5817Card 1231","9","","Posted","296.18"
"5/17/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP ASTORIA NYDate 05/16/24 0 4137932128 0 5817Card 1231","12.49","","Posted","305.18"
"5/17/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/WWW.EVERBEE.IO AUSTIN TXDate 05/16/24 0 4137932088 0 5734Card 1231","29.99","","Posted","317.67"
"5/17/2024","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/17/24 0 4138070362 1 5734Card 1231","0.06","","Posted","347.66"
"5/17/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/IDEOGRAM.AI TORONTO ONDate 05/17/24 0 4138070362 1 5734Card 1231","8","","Posted","347.72"
"5/17/2024","","Withdrawal POS #000000585746/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","355.72"
"5/16/2024","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/13/24 0 4134864561 0 5734Card 1231","0.62","","Posted","393.5"
"5/16/2024","","Withdrawal Debit Card MC Debit Seminol/PAYPAL *PADDLE.NET 07790810231 GBDate 05/13/24 0 4134864561 0 5734Card 1231","77.07","","Posted","394.12"
"5/16/2024","","Deposit Home Banking Transfer battery/From CHAPLINSKI,LEON 3496297 Share 0090","","85","Posted","471.19"
"5/15/2024","","Withdrawal POS #000000534382/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","386.19"
"5/15/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/MIDJOURNEY INC. SOUTH SAN FR CADate 05/14/24 0 4135994595 0 5734Card 1231","10","","Posted","423.97"
"5/15/2024","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/15/24 0 4136993433 0 5734Card 1231","0.13","","Posted","433.97"
"5/15/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/VANCEAI CENTRAL HODate 05/15/24 0 4136993433 0 5734Card 1231","15.9","","Posted","434.1"
"5/15/2024","","Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 05/14/24 0 4135921741 0 5814Card 1231","41","","Posted","450"
"5/15/2024","","Withdrawal POS #000004117844/PAYPAL *PLAYSTATION 2211 North FirstStreet 8882211161 CACard 1231","9.99","","Posted","491"
"5/14/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 05/14/24 0 4135914307 0 5734Card 1231","15.02","","Posted","500.99"
"5/14/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 05/13/24 0 4134368690 0 5734Card 1231","15","","Posted","516.01"
"5/14/2024","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/14/24 0 4135869366 0 5734Card 1231","0.03","","Posted","531.01"
"5/14/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/ETSYHUNT TECH SINGAPORE SGDate 05/14/24 0 4135869366 0 5734Card 1231","3.99","","Posted","531.04"
"5/14/2024","","Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 05/13/24 0 4134909562 0 5912Card 1231","15","","Posted","535.03"
"5/13/2024","","Withdrawal POS #000014536880/WALGREENS 2415 SW 75TH 2415 SW 75TH STGAINESVILLE FLCard 1231","27.24","","Posted","550.03"
"5/13/2024","","Withdrawal POS #000000293405/WAL-MART #1081 Wal-Mart Super CenterGAINESVILLE FLCard 1231","74.97","","Posted","577.27"
"5/13/2024","","Withdrawal POS #000000450318/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","652.24"
"5/13/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 05/13/24 0 4134846731 0 5818Card 1231","23.98","","Posted","690.02"
"5/12/2024","","Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 05/11/24 0 4132095312 1 5814Card 1231","17.14","","Posted","714"
"5/12/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 05/10/24 0 4131679078 1 5818Card 1231","7.99","","Posted","731.14"
"5/12/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 05/10/24 0 4131679029 1 5818Card 1231","18.97","","Posted","739.13"
"5/10/2024","","Withdrawal POS #000000000004/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","5","","Posted","758.1"
"5/10/2024","","Withdrawal POS #000000805593/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","92.46","","Posted","763.1"
"5/10/2024","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB","68","","Posted","855.56"
"5/9/2024","","Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 05/08/24 0 4129217598 1 5912Card 1231","10.81","","Posted","923.56"
"5/8/2024","","Withdrawal POS #000000246839/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","34.24","","Posted","934.37"
"5/8/2024","","Withdrawal POS #000011384494/PAYPAL *PLAYSTATION 2211 North FirstStreet 8882211161 CACard 1231","14.99","","Posted","968.61"
"5/7/2024","","Withdrawal POS #000000786829/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","5","","Posted","983.6"
"5/7/2024","","Withdrawal POS #000000792260/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","86","","Posted","988.6"
"5/6/2024","","Recurring Withdrawal Bill Payment - #000000343444/NETFLIX COM LOS GATOS CACard 1231","13.81","","Posted","1074.6"
"5/6/2024","","Withdrawal POS #000000171901/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","1088.41"
"5/5/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/CHATGPT SUBSCRIPTION SAN FRANCISC CADate 05/04/24 0 4125659188 0 5734Card 1231","20","","Posted","1126.19"
"5/5/2024","","Withdrawal Debit Card MC Debit Seminol/CANNAMD 855-4209170 FLDate 05/03/24 0 4124568142 1 8011Card 1231","195","","Posted","1146.19"
"5/5/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL CUPERTINO CADate 05/03/24 0 4124646881 1 5735Card 1231","2.99","","Posted","1341.19"
"5/5/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 05/04/24 0 4125577568 0 5818Card 1231","2.99","","Posted","1344.18"
"5/5/2024","","Withdrawal Bill Payment #000009057953/PAYPAL *PARAMNTPLUS 2211 North FirstStreet 8882211161 CACard 1231","13.81","","Posted","1347.17"
"5/3/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 05/02/24 0 4123905624 0 5734Card 1231","10","","Posted","1360.98"
"5/3/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 05/02/24 0 4123988858 0 5734Card 1231","50","","Posted","1370.98"
"5/3/2024","","Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 05/02/24 0 4123982882 0 4899Card 1231","126.13","","Posted","1420.98"
"5/3/2024","","Withdrawal Bill Payment #000000774654/Adobe Park Avenue,345 San Jose CACard 1231","19.99","","Posted","1547.11"
"5/3/2024","","Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB","1079","","Posted","1567.1"
"5/3/2024","","Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB","2.49","","Posted","2646.1"
"5/2/2024","","Withdrawal Bill Payment #000000284847/GRU EZ PAY 301 SE 4TH AVE 301 SE 4TH AVCard 1231","132.23","","Posted","2648.59"
"5/2/2024","","Withdrawal Bill Payment #050211031354/PAYPAL *SPOTIFYUSAI 2211 North FirstStreet San Jose CACard 1231","6.82","","Posted","2780.82"
"5/2/2024","","Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","3","","Posted","2787.64"
"5/2/2024","","Withdrawal POS #000000793624/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","94.95","","Posted","2790.64"
"5/1/2024","","Withdrawal POS #000000217221/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","2885.59"
"4/30/2024","","Deposit Home Banking Transfer expenses/From CHAPLINSKI,LEON 3496297 Share 0090","","2800","Posted","2923.37"
"4/28/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/BLAZE TODAY SUNNYVALE CADate 04/26/24 0 4117285439 0 5734Card 1231","8.39","","Posted","123.37"
"4/27/2024","","Withdrawal Bill Payment #000008086025/PAYPAL *IONOS INC 2211 North FirstSan Jose CACard 1231","17","","Posted","131.76"
"4/26/2024","","Withdrawal POS #000000031004/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","37.78","","Posted","148.76"
"4/26/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/FS *RAINDROP.IO SANTA BARBAR CADate 04/25/24 0 4116899101 0 5734Card 1231","3","","Posted","186.54"
"4/26/2024","","Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 04/24/24 0 4115893649 0 5499Card 1231","21.04","","Posted","189.54"
"4/26/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 04/25/24 0 4116886532 0 5818Card 1231","5.99","","Posted","210.58"
"4/25/2024","","Withdrawal POS #000000772089/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","1","","Posted","216.57"
"4/25/2024","","Withdrawal POS #000000000765/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231","65.4","","Posted","217.57"
"4/25/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 04/24/24 0 4115372320 0 7372Card 1231","27.04","","Posted","282.97"
"4/25/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 04/24/24 0 4115901267 0 5734Card 1231","0.95","","Posted","310.01"
"4/25/2024","","Withdrawal Debit Card MC Debit Seminol/CHIPOTLE ONLINE CHIPOTLE.COM CADate 04/24/24 0 4115958339 0 5814Card 1231","18","","Posted","310.96"
"4/24/2024","","Withdrawal POS #000002059014/PAYPAL *ETSY INC 2211 North First StreetSan Jose CACard 1231","19.76","","Posted","328.96"
"4/24/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/GUMROAD.COM/C* AUCTOR SAN FRANCISC CADate 04/24/24 0 4115942524 0 5192Card 1231","5.35","","Posted","348.72"
"4/24/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/GUMROAD.COM/C* AUCTOR SAN FRANCISC CADate 04/24/24 0 4115942523 0 5192Card 1231","5.35","","Posted","354.07"
"4/24/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/VIDIQ SAN FRANCISC CADate 04/23/24 0 4114819971 0 5734Card 1231","10","","Posted","359.42"
"4/24/2024","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 04/23/24 0 4114819674 0 7392Card 1231","0.08","","Posted","369.42"
"4/24/2024","","Withdrawal Debit Card MC Debit Seminol/WWW.GLH-GR* BUSINESS A LONDON LNDate 04/23/24 0 4114819674 0 7392Card 1231","10","","Posted","369.5"
"4/24/2024","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 04/23/24 0 4114819673 0 7392Card 1231","0.04","","Posted","379.5"
"4/24/2024","","Withdrawal Debit Card MC Debit Seminol/WWW.GLH-GR* BUSINESS A LONDON LNDate 04/23/24 0 4114819673 0 7392Card 1231","5","","Posted","379.54"
"4/23/2024","","Withdrawal Debit Card MC Debit Seminol/AIRTABLE.COM/BILL SAN FRANCISC CADate 04/23/24 0 4114941463 0 7372Card 1231","24","","Posted","384.54"
"4/23/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 04/23/24 0 4114941406 0 5734Card 1231","15.03","","Posted","408.54"
"4/23/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 04/22/24 0 4113848879 0 5734Card 1231","15","","Posted","423.57"
"4/23/2024","","Withdrawal POS #000000851229/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231","27.17","","Posted","438.57"
"4/22/2024","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB","65","","Posted","465.74"
"4/22/2024","","Withdrawal Bill Payment #000007322712/PAYPAL *IONOS INC 2211 North FirstSan Jose CACard 1231","7","","Posted","530.74"
"4/21/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04127-28722894 CAMDEN DEDate 04/20/24 0 4111985987 0 7221Card 1231","12.99","","Posted","537.74"
"4/21/2024","","Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 26146 GAINESVILLE FLDate 04/18/24 0 4109064505 2 5499Card 1231","9.02","","Posted","550.73"
"4/21/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM 8668823239 CADate 04/20/24 0 4111932836 0 5734Card 1231","7.5","","Posted","559.75"
"4/20/2024","","Withdrawal POS #000003089132/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231","15.92","","Posted","567.25"
"4/19/2024","","Recurring Withdrawal Debit Card - MC Debit Seminol/WORDPRESS 6ZJ0S7Z01P SAN FRANCISC CADate 04/18/24 0 4109333578 0 7372Card 1231","9","","Posted","583.17"
"4/19/2024","","Withdrawal Bill Payment #000003047046/PAYPAL *HOSTGATOR 2211 North FirstSan Jose CACard 1231","15.99","","Posted","592.17"
