Post Date,Check,Description,Debit,Credit,Status,Balance,date,amount,vendor_group,amount_grouped
10/3/2024,,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 10/02/24 0 4276189742 1 4816Card 1231,1.0,,Posted,1145.85,2024-10-03,1.0,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 12/29/24 0 4364954464 0 4816Card 1231,0.8400000000000001
10/3/2024,,"Withdrawal Bill Payment #000000776300/Adobe Park Avenue,345 San Jose CACard 1231",19.99,,Posted,1146.85,2024-10-03,19.99,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",19.99
10/3/2024,,Withdrawal POS #000000772291/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,97.44,,Posted,1166.84,2024-10-03,97.44,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,97.44
10/2/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/DISNEY PLUS 8889057888 CADate 10/02/24 0 4276239357 1 4899Card 1231,16.11,,Posted,1264.28,2024-10-02,16.11,Recurring Withdrawal Debit Card - MC Debit Seminol/DISNEY PLUS 8889057888 CADate 10/02/24 0 4276239357 1 4899Card 1231,16.11
10/2/2024,,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1179.0,,Posted,1280.39,2024-10-02,1179.0,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoEntry Class Code: WEB,1179.0
10/2/2024,,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,,Posted,2459.39,2024-10-02,2.49,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550

CO: AppFolio, Inc. F

NAME: Steven chaplinskiEntry Class Code: WEB",2.49
10/1/2024,,Withdrawal POS #000000680755/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,,Posted,2461.88,2024-10-01,34.24,Withdrawal POS #000000680755/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
10/1/2024,,Withdrawal Debit Card MC Debit Seminol/WALGREENS #9304 GAINESVILLE FLDate 09/30/24 0 4274152821 1 5912Card 1231,10.81,,Posted,2496.12,2024-10-01,10.81,Withdrawal Debit Card MC Debit Seminol/WALGREENS #9304 GAINESVILLE FLDate 10/30/24 0 4304125853 1 5912Card 1231,10.81
9/30/2024,,Withdrawal POS #000000000001/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,67.0,,Posted,2506.93,2024-09-30,67.0,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,67.0
9/30/2024,,Withdrawal POS #000000604407/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,,Posted,2573.93,2024-09-30,34.24,Withdrawal POS #000000680755/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
9/30/2024,,Withdrawal POS #000000741900/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1231,32.09,,Posted,2608.17,2024-09-30,32.09,Withdrawal POS #000000741171/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 2801,32.09
9/30/2024,,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,56.39,,Posted,2640.26,2024-09-30,56.39,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,56.39
9/29/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/IC* INSTACART*SUBSCRIP SAN FRANCISC CADate 09/28/24 0 4272959868 0 5411Card 1231,9.99,,Posted,2696.65,2024-09-29,9.99,Recurring Withdrawal Debit Card - MC Debit Seminol/IC* INSTACART*SUBSCRIP SAN FRANCISC CADate 11/30/24 0 4335692546 1 5411Card 1231,9.99
9/29/2024,,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 09/28/24 0 4272170453 2 5411Card 1231,75.38,,Posted,2706.64,2024-09-29,75.38,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 12/24/24 0 4359294650 0 5411Card 1231,75.38
9/29/2024,,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 09/27/24 0 4271170159 2 5734Card 1231,8.99,,Posted,2782.02,2024-09-29,8.99,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 12/27/24 0 4362999827 1 5734Card 1231,8.99
9/28/2024,,Withdrawal POS #000000527167/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,30.7,,Posted,2791.01,2024-09-28,30.7,Withdrawal POS #000000555763/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,30.7
9/26/2024,,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/24/24 0 4268492649 1 5499Card 1231,18.34,,Posted,21.71,2024-09-26,18.34,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 26146 GAINESVILLE FLDate 07/28/23 0 3209802364 1 5541Card 2801,17.9
9/26/2024,,Withdrawal POS #000000408760/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,18.89,,Posted,40.05,2024-09-26,18.89,Withdrawal POS #000000488663/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,18.89
9/25/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 09/24/24 0 4268906697 0 5734Card 1231,0.95,,Posted,58.94,2024-09-25,0.95,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 12/24/24 0 4359034647 1 5734Card 1231,0.95
9/25/2024,,Withdrawal POS #000000395026/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42,,Posted,59.89,2024-09-25,22.42,Withdrawal POS #000000235720/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,22.42
9/23/2024,,Withdrawal POS #000000786299/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,84.0,,Posted,77.44,2024-09-23,84.0,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,84.0
9/23/2024,,Recurring Withdrawal Bill Payment - #000000980999/Netflix.com NETFLIX.COM LOS GATOS CACard 1231,17.84,,Posted,11.44,2024-09-23,17.84,Recurring Withdrawal Bill Payment - #000000864701/Netflix.com NETFLIX.COM LOS GATOS CACard 1231,17.84
9/22/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04280-41401823 CAMDEN DEDate 09/20/24 0 4264118913 2 7333Card 1231,12.99,,Posted,29.28,2024-09-22,12.99,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04371-41297102 CAMDEN DEDate 12/20/24 0 4355594081 2 7333Card 1231,12.99
9/22/2024,,Withdrawal POS #000000764249/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1231,10.08,,Posted,42.27,2024-09-22,10.08,"Withdrawal POS #000000752480/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL

Card 1247",10.08
9/22/2024,,Withdrawal POS #000000745864/PUBLIX 3930 SW ARCHER ROAD GAINESVILLECard 1231,26.02,,Posted,52.35,2024-09-22,26.02,Withdrawal POS #000000753028/PUBLIX 3930 SW ARCHER ROAD GAINESVILLECard 1247,26.02
9/20/2024,,Withdrawal POS #000000161599/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,,Posted,78.37,2024-09-20,34.24,Withdrawal POS #000000161599/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
9/19/2024,,Withdrawal POS #000000794971/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,41.52,,Posted,112.61,2024-09-19,41.52,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,41.52
9/19/2024,,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 09/18/24 0 4262900658 0 5734Card 1231,0.05,,Posted,154.13,2024-09-19,0.05,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/11/22 0 2162900620 0 5734Card 2801,0.07500000000000001
9/19/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/SAVE TO NOTION VAUREAL ILDate 09/18/24 0 4262900658 0 5734Card 1231,5.99,,Posted,154.18,2024-09-19,5.99,Recurring Withdrawal Debit Card - MC Debit Seminol/SAVE TO NOTION VAUREAL ILDate 12/18/24 0 4353969048 0 5734Card 1231,5.99
9/18/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/AMAZON PRIME*DG9S32713 AMZN.COM/BIL WADate 09/17/24 0 4261881793 0 5968Card 1231,15.11,,Posted,160.17,2024-09-18,15.11,Recurring Withdrawal Debit Card - MC Debit Seminol/AMAZON PRIME*Z97W01ZG2 AMZN.COM/BIL WADate 12/17/24 0 4352950216 0 5968Card 1231,15.120000000000001
9/17/2024,,Withdrawal POS #000000794677/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,50.0,,Posted,175.28,2024-09-17,50.0,Withdrawal POS #000000792733/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,50.0
9/17/2024,,Withdrawal POS #000000607925/AMAZON.COM*796MW6TO3 SEATTLE WACard 1231,12.85,,Posted,225.28,2024-09-17,12.85,Withdrawal POS #000000592618/AMAZON.COM*PF74M5SG3 SEATTLE WACard 1231,12.85
9/17/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 09/17/24 0 4261105994 1 5734Card 1231,15.0,,Posted,238.13,2024-09-17,15.0,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 12/17/24 0 4352703539 1 5734Card 1231,15.094999999999999
9/17/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* LEONARDOAI ASTORIA NYDate 09/16/24 0 4260359414 0 5817Card 1231,9.0,,Posted,253.13,2024-09-17,9.0,Withdrawal Debit Card MC Debit Seminol/PADDLE.NET* LEONARDOAI ASTORIA NYDate 10/26/23 0 3299263117 0 5817Card 2801,9.0
9/17/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP ASTORIA NYDate 09/16/24 0 4260853114 0 5817Card 1231,12.49,,Posted,262.13,2024-09-17,12.49,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 10/14/24 0 4288882561 0 5817Card 1231,12.49
9/17/2024,,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 09/17/24 0 4261103470 1 5734Card 1231,0.06,,Posted,274.62,2024-09-17,0.06,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 05/12/21 0 1132191600 1 7372Card 2801,0.09500000000000001
9/17/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/IDEOGRAM AI TORONTO ONDate 09/17/24 0 4261103470 1 5734Card 1231,8.0,,Posted,274.68,2024-09-17,8.0,Recurring Withdrawal Debit Card - MC Debit Seminol/IDEOGRAM AI TORONTO ONDate 12/17/24 0 4352700468 1 5734Card 1231,8.0
9/17/2024,,Withdrawal POS #000000029377/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,,Posted,282.68,2024-09-17,34.24,Withdrawal POS #000000235720/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
9/16/2024,,"Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 09/15/24 0 4259305128 0 7372Card 1231",10.0,,Posted,239.64,2024-09-16,10.0,"Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 12/02/24 0 4337878572 0 7372Card 1231",10.0
9/16/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 09/15/24 0 4259010239 1 5734Card 1231,15.0,,Posted,249.64,2024-09-16,15.0,Recurring Withdrawal Debit Card - MC Debit Seminol/RUNWAY STANDARD PLAN NEWARK DEDate 12/15/24 0 4350745942 1 5734Card 1231,15.0
9/16/2024,,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,30.0,,Posted,264.64,2024-09-16,30.0,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,30.0
9/15/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 09/14/24 0 4258038199 1 5817Card 1231,9.99,,Posted,294.64,2024-09-15,9.99,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 10/14/24 0 4288882561 0 5817Card 1231,9.495000000000001
9/15/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/D-ID STUDIO WILMINGTON DEDate 09/13/24 0 4257121975 2 7399Card 1231,2.95,,Posted,304.63,2024-09-15,2.95,Recurring Withdrawal Debit Card - MC Debit Seminol/D-ID STUDIO WILMINGTON DEDate 10/13/24 0 4287011811 1 7399Card 1231,2.95
9/15/2024,,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 26146 GAINESVILLE FLDate 09/12/24 0 4256143852 2 5499Card 1231,29.33,,Posted,307.58,2024-09-15,29.33,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 26146 GAINESVILLE FLDate 07/28/23 0 3209802364 1 5541Card 2801,29.81
9/13/2024,,Withdrawal Debit Card MC Debit Seminol/WAWA 5325 GAINESVILLE FLDate 09/12/24 0 4256163151 1 5541Card 1231,20.87,,Posted,336.91,2024-09-13,20.87,Withdrawal Debit Card MC Debit Seminol/WAWA 5325 GAINESVILLE FLDate 12/28/24 0 4363858796 0 5541Card 1231,20.87
9/12/2024,,Withdrawal POS #000000745537/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1231,23.93,,Posted,357.78,2024-09-12,23.93,Withdrawal POS #000000058955/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 2801,23.93
9/12/2024,,Withdrawal POS #000000000009/AMAZON.COM*139PT8J63 SEATTLE WACard 1231,14.91,,Posted,381.71,2024-09-12,14.91,Withdrawal POS #000000000007/AMAZON.COM*2864R4HI1 SEATTLE WACard 1140,14.91
9/12/2024,,Withdrawal Debit Card MC Debit Seminol/CAPCUT WILMINGTON DEDate 09/11/24 0 4255891362 0 5734Card 1231,0.99,,Posted,396.62,2024-09-12,0.99,Recurring Withdrawal Debit Card - MC Debit Seminol/CAPCUT WILMINGTON DEDate 11/11/24 0 4316889558 0 5734Card 1231,0.99
9/12/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 09/12/24 0 4256961595 0 5734Card 1231,57.29,,Posted,397.61,2024-09-12,57.29,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 10/18/24 0 4292077676 2 5734Card 1231,57.29
9/12/2024,,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 09/12/24 0 4256890128 0 5817Card 1231,0.08,,Posted,454.9,2024-09-12,0.08,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/11/21 0 1345316936 1 5817Card 2801,0.08666666666666667
9/12/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/CAPCUT SINGAPORE SGDate 09/12/24 0 4256890128 0 5817Card 1231,9.99,,Posted,454.98,2024-09-12,9.99,Recurring Withdrawal Debit Card - MC Debit Seminol/CAPCUT SINGAPORE SGDate 10/19/24 0 4293358426 2 5817Card 1231,9.99
9/12/2024,,Withdrawal POS #000000651483/AMAZON.COM*I55DY6IV3 SEATTLE WACard 1231,19.12,,Posted,464.97,2024-09-12,19.12,Withdrawal POS #000000049785/AMAZON.COM*AV5RE3583 SEATTLE WACard 1231,19.12
9/11/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/AIRTABLE.COM/BILL SAN FRANCISC CADate 09/11/24 0 4255913774 0 7372Card 1231,31.0,,Posted,484.09,2024-09-11,31.0,Recurring Withdrawal Debit Card - MC Debit Seminol/AIRTABLE.COM/BILL SAN FRANCISC CADate 09/11/24 0 4255913774 0 7372Card 1231,31.0
9/11/2024,,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 09/10/24 0 4254818709 0 5411Card 1231,43.63,,Posted,515.09,2024-09-11,43.63,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 12/24/24 0 4359294650 0 5411Card 1231,43.63
9/11/2024,,Withdrawal Debit Card MC Debit Seminol/AMAZON PRIME*XS2HD1WH3 AMZN.COM/BIL WADate 09/11/24 0 4255908162 0 5818Card 1231,3.4,,Posted,558.72,2024-09-11,3.4,Withdrawal Debit Card MC Debit Seminol/AMAZON PRIME*XS2HD1WH3 AMZN.COM/BIL WADate 09/11/24 0 4255908162 0 5818Card 1231,3.4
9/11/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/AMAZON PRIME*Z81YY4CB1 AMZN.COM/BIL WADate 09/10/24 0 4254816559 0 5968Card 1231,2.01,,Posted,562.12,2024-09-11,2.01,Recurring Withdrawal Debit Card - MC Debit Seminol/AMAZON PRIME*QP8EE86P3 AMZN.COM/BIL WADate 07/04/23 0 3185799509 0 5968Card 2801,2.01
9/10/2024,,Withdrawal POS #000000049785/AMAZON.COM*AV5RE3583 SEATTLE WACard 1231,9.13,,Posted,564.13,2024-09-10,9.13,Withdrawal POS #000000049785/AMAZON.COM*AV5RE3583 SEATTLE WACard 1231,9.13
9/10/2024,,Withdrawal POS #000000010894/AMAZON.COM*Z82Y13CR1 SEATTLE WACard 1231,5.36,,Posted,573.26,2024-09-10,5.36,Withdrawal POS #000000000021/AMAZON.COM*TQ9TB8YN3 SEATTLE WACard 1231,5.36
9/10/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 09/09/24 0 4253896772 0 5734Card 1231,15.02,,Posted,578.62,2024-09-10,15.02,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,15.0325
9/10/2024,,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/08/24 0 4252889868 0 5499Card 1231,42.82,,Posted,593.64,2024-09-10,42.82,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/08/24 0 4252889868 0 5499Card 1231,42.82
9/10/2024,,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,14.99,,Posted,636.46,2024-09-10,14.99,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,14.99
9/10/2024,,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,9.99,,Posted,651.45,2024-09-10,9.99,Withdrawal ACH VENMO/TYPE: PAYMENT ID: 3264681992 CO: VENMONAME: AVATAR ARTSEntry Class Code: WEB,9.99
9/10/2024,,Withdrawal POS #000000000046/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1231,29.18,,Posted,661.44,2024-09-10,29.18,Withdrawal POS #000000000343/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1247,29.18
9/9/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 09/09/24 0 4253873198 0 5734Card 1231,60.0,,Posted,688.29,2024-09-09,60.0,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 12/09/24 0 4344808122 0 5734Card 1231,60.0
9/9/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 09/08/24 0 4252079101 1 5734Card 1231,29.99,,Posted,748.29,2024-09-09,29.99,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 09/01/23 0 3244164229 1 5734Card 2801,29.99
9/9/2024,,Withdrawal POS #000020599152/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,9.1,,Posted,778.28,2024-09-09,9.1,"Withdrawal POS #000020312090/GOOGLE *YouTubePremium 1600 Amphitheatre

Parkw Mountain View CA

Card 1247",9.1
9/8/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM* 8668823239 CADate 09/07/24 0 4251439681 2 5045Card 1231,7.5,,Posted,787.38,2024-09-08,7.5,Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM* 8668823239 CADate 12/03/24 0 4338443995 0 5045Card 1231,7.5
9/8/2024,,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 09/06/24 0 4250130158 2 5734Card 1231,16.99,,Posted,794.88,2024-09-08,16.99,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 12/27/24 0 4362999827 1 5734Card 1231,16.49
9/8/2024,,Withdrawal Debit Card MC Debit Seminol/WAWA CARD RELOAD MEDIA PADate 09/07/24 0 4251918366 0 6540Card 1231,15.0,,Posted,811.87,2024-09-08,15.0,Withdrawal Debit Card MC Debit Seminol/WAWA CARD RELOAD MEDIA PADate 11/03/24 0 4308001823 1 6540Card 1231,15.0
9/8/2024,,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 09/06/24 0 4250431555 2 5912Card 1231,33.35,,Posted,826.87,2024-09-08,33.35,Withdrawal Debit Card MC Debit Seminol/WALGREENS #9304 GAINESVILLE FLDate 10/30/24 0 4304125853 1 5912Card 1231,33.35
9/8/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 09/07/24 0 4251430319 2 5818Card 1231,2.99,,Posted,860.22,2024-09-08,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 09/16/23 0 3259205559 2 5818Card 2801,2.99
9/8/2024,,Withdrawal POS #000000215944/AMAZON.COM*Z85JQ4LM2 SEATTLE WACard 1231,29.12,,Posted,863.21,2024-09-08,29.12,Withdrawal POS #000000914130/AMAZON.COM*ZR50X2ML1 SEATTLE WACard 1231,29.12
9/6/2024,,Withdrawal POS #000000000001/AMAZON.COM*ZT6072MV1 SEATTLE WACard 1231,16.11,,Posted,892.33,2024-09-06,16.11,Withdrawal POS #000000000007/AMAZON.COM*2864R4HI1 SEATTLE WACard 1140,16.61
9/6/2024,,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 09/05/24 0 4249995627 0 4816Card 1231,16.0,,Posted,908.44,2024-09-06,16.0,Withdrawal Debit Card MC Debit Seminol/IONOS INC. CHESTERBROOK PADate 12/29/24 0 4364954464 0 4816Card 1231,16.0
9/6/2024,,Recurring Withdrawal Bill Payment - #000000026814/Netflix.com NETFLIX.COM LOS GATOS CACard 1231,8.05,,Posted,924.44,2024-09-06,8.05,Recurring Withdrawal Bill Payment - #000000864701/Netflix.com NETFLIX.COM LOS GATOS CACard 1231,8.05
9/5/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 09/04/24 0 4248036028 1 5734Card 1231,20.0,,Posted,932.49,2024-09-05,20.0,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 12/04/24 0 4339869196 0 5734Card 1231,20.0
9/5/2024,,Withdrawal POS #000000438983/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,,Posted,952.49,2024-09-05,34.24,Withdrawal POS #000000488663/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
9/4/2024,,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 09/03/24 0 4247223801 1 5912Card 1231,10.81,,Posted,986.73,2024-09-04,10.81,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 06/26/23 0 3177001861 1 5912Card 2801,11.275
9/4/2024,,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/02/24 0 4246221313 1 5499Card 1231,29.18,,Posted,997.54,2024-09-04,29.18,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/08/24 0 4252889868 0 5499Card 1231,28.96
9/4/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 09/03/24 0 4247844436 0 5818Card 1231,2.99,,Posted,1026.72,2024-09-04,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 01/08/24 0 4008756344 0 5818Card 2801,2.99
9/3/2024,,Withdrawal POS #000000749495/PUBLIX 3315 W. UNIVERSITY AVE.FLCard 1231,33.1,,Posted,923.5,2024-09-03,33.1,Withdrawal POS #000000749495/PUBLIX 3315 W. UNIVERSITY AVE.FLCard 1231,33.1
9/3/2024,,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 09/02/24 0 4246904059 0 5734Card 1231,27.26,,Posted,956.6,2024-09-03,27.26,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 01/07/24 0 4007751481 0 5734Card 2801,27.26
9/3/2024,,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 09/02/24 0 4246902876 0 5411Card 1231,61.13,,Posted,983.86,2024-09-03,61.13,Withdrawal Debit Card MC Debit Seminol/INSTACART*159 SAN FRANCISC CADate 12/24/24 0 4359294650 0 5411Card 1231,61.13
9/3/2024,,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1179.0,,Posted,1044.99,2024-09-03,1179.0,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoEntry Class Code: WEB,1179.0
9/3/2024,,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,45.0,,Posted,2223.99,2024-09-03,45.0,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,45.0
